"Image.ID","Image.name","Annotation.status","Points","Name","site","urchin_stat","zone","metacom_treatment","tile_number","complex_treatment","meta_treatment","time_point","file","site_treatment","site_code","metacom_site_code","BARE","ECCA","CYANOB","ACCI","AHNF","BEM","BTA","CAB","CAUG","CAUL","CCA","ChSpp","Cldph","CLRPA_spp","CLSed","CodErc","Ctax","cysto","Dictyota","Dty","ECKL","GEM","GFA","HORMOSIRA.","Jania","Limu","Lobophora","MGBC","NIZY","NTHA","Padina","Phyllo","PLOC","POLY","REM","Sargassum","Scyto","Turf","Ulva","UPIN"
"3985498","P1272267.jpg","Confirmed",100,"P1272267.jpg","Mornington","Kelp","Deep",5,694,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272267.JPG","Kelp_Deep","MKD","MKD_5",41.0526315789474,0,0,0,0,40,8.42105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5263157894737,0,0
"3985499","P1272268.jpg","Confirmed",100,"P1272268.jpg","Mornington","Kelp","Deep",5,681,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272268.JPG","Kelp_Deep","MKD","MKD_5",34.4827586206897,0,0,0,0,43.6781609195402,13.7931034482759,0,0,0,0,0,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59770114942529,0,0
"3985500","P1272270.jpg","Confirmed",100,"P1272270.jpg","Mornington","Kelp","Deep",6,807,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272270.JPG","Kelp_Deep","MKD","MKD_6",55.5555555555556,0,0,0,0,44.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3985501","P1272271.jpg","Confirmed",100,"P1272271.jpg","Mornington","Kelp","Deep",6,808,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272271.JPG","Kelp_Deep","MKD","MKD_6",55.2083333333333,0,0,0,0,37.5,1.04166666666667,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04166666666667,0,0,0,0,0,0,0,1.04166666666667,0,0,0,0,0,1.04166666666667
"3985502","P1272273.jpg","Confirmed",100,"P1272273.jpg","Mornington","Kelp","Deep",9,746,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272273.JPG","Kelp_Deep","MKD","MKD_9",84.7826086956522,0,0,0,0,15.2173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3985503","P1272274.jpg","Confirmed",100,"P1272274.jpg","Mornington","Kelp","Deep",9,745,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272274.JPG","Kelp_Deep","MKD","MKD_9",19.2771084337349,0,0,0,0,51.8072289156626,2.40963855421687,0,0,0,1.20481927710843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3012048192771,0,0,0,0,0,0
"3985504","P1272277.jpg","Confirmed",100,"P1272277.jpg","Mornington","Kelp","Deep",4,34,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272277.JPG","Kelp_Deep","MKD","MKD_4",29.7872340425532,0,0,0,0,1.06382978723404,41.4893617021277,0,0,0,4.25531914893617,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7659574468085,0,0,0,8.51063829787234,0,0
"3985505","P1272278.jpg","Confirmed",100,"P1272278.jpg","Mornington","Kelp","Deep",4,605,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272278.JPG","Kelp_Deep","MKD","MKD_4",32.9545454545455,0,0,0,0,9.09090909090909,25,0,0,0,6.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54545454545455,0,0,0,21.5909090909091,0,0
"3985506","P1272280.jpg","Confirmed",100,"P1272280.jpg","Mornington","Kelp","Deep",15,584,"complex","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272280.JPG","Kelp_Deep","MKD","MKD_15",77.8947368421053,0,0,0,0,4.21052631578947,3.1578947368421,0,0,0,4.21052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10526315789474,2.10526315789474,0,0,5.26315789473684,1.05263157894737,0
"3985507","P1272281.jpg","Confirmed",100,"P1272281.jpg","Mornington","Kelp","Deep",15,317,"simple","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272281.JPG","Kelp_Deep","MKD","MKD_15",12.2448979591837,1.02040816326531,0,0,0,22.4489795918367,12.2448979591837,0,0,0,7.14285714285714,0,25.5102040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2244897959184,0,0,0,4.08163265306122,0,0,3.06122448979592,1.02040816326531,0,0
"3985508","P1272283.jpg","Confirmed",100,"P1272283.jpg","Mornington","Kelp","Deep",10,353,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272283.JPG","Kelp_Deep","MKD","MKD_10",22.9885057471264,0,0,0,0,11.4942528735632,35.632183908046,0,0,0,0,0,12.6436781609195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0919540229885,0,1.14942528735632
"3985509","P1272285.jpg","Confirmed",100,"P1272285.jpg","Mornington","Kelp","Deep",10,367,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272285.JPG","Kelp_Deep","MKD","MKD_10",19.5402298850575,0,0,0,0,5.74712643678161,39.0804597701149,0,0,0,2.29885057471264,0,4.59770114942529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59770114942529,2.29885057471264,0,0,21.8390804597701,0,0
"4060741","P3173565.jpg","Confirmed",100,"P3173565.jpg","Mornington","Barren","Deep",4,598,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173565.JPG","Barren_Shallow","MBS","MBS_4",1.01010101010101,0,0,0,0,0,3.03030303030303,0,0,0,0,0,89.8989898989899,6.06060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4060742","P3173566.jpg","Confirmed",100,"P3173566.jpg","Mornington","Barren","Deep",4,685,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173566.JPG","Barren_Shallow","MBS","MBS_4",7.14285714285714,0,0,0,0,0,3.06122448979592,0,0,0,1.02040816326531,0,75.5102040816327,7.14285714285714,0,0,0,0,0,0,0,1.02040816326531,1.02040816326531,0,0,1.02040816326531,0,0,0,0,0,0,0,0,0,0,0,3.06122448979592,0,0
"4060773","P3173633.jpg","Confirmed",100,"P3173633.jpg","Mornington","Barren","Deep",11,361,"simple","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173633.JPG","Barren_Shallow","MBS","MBS_11",17.5257731958763,0,1.03092783505155,0,0,32.9896907216495,8.24742268041237,0,0,0,3.09278350515464,0,32.9896907216495,0,0,0,0,0,0,0,0,1.03092783505155,0,0,0,0,0,0,0,0,0,0,0,2.06185567010309,1.03092783505155,0,0,0,0,0
"4060775","P3173634.jpg","Confirmed",100,"P3173634.jpg","Mornington","Barren","Deep",11,651,"complex","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173634.JPG","Barren_Shallow","MBS","MBS_11",0,0,0,0,0,0,3,0,0,0,3,0,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0
"4060778","P3173637.jpg","Confirmed",100,"P3173637.jpg","Mornington","Barren","Deep",9,719,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173637.JPG","Barren_Shallow","MBS","MBS_9",36.3636363636364,0,0,0,0,9.09090909090909,10.2272727272727,0,0,0,37.5,0,2.27272727272727,0,0,0,0,0,0,0,0,3.40909090909091,0,0,0,0,0,0,0,0,0,0,0,1.13636363636364,0,0,0,0,0,0
"4060780","P3173638.jpg","Confirmed",100,"P3173638.jpg","Mornington","Barren","Deep",9,721,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173638.JPG","Barren_Shallow","MBS","MBS_9",20,0,0,0,0,23.3333333333333,4.44444444444444,0,0,0,16.6666666666667,0,26.6666666666667,0,0,0,0,0,0,0,0,5.55555555555556,0,0,0,2.22222222222222,0,0,0,0,0,0,0,1.11111111111111,0,0,0,0,0,0
"4060782","P3173641.jpg","Confirmed",100,"P3173641.jpg","Mornington","Barren","Deep",6,311,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173641.JPG","Barren_Shallow","MBS","MBS_6",0,0,0,0,0,2.10526315789474,15.7894736842105,0,0,0,1.05263157894737,0,62.1052631578947,0,0,0,0,0,0,0,0,0,0,0,3.1578947368421,0,0,0,0,0,0,0,0,0,0,0,0,15.7894736842105,0,0
"4060784","P3173642.jpg","Confirmed",100,"P3173642.jpg","Mornington","Barren","Deep",6,720,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173642.JPG","Barren_Shallow","MBS","MBS_6",3.06122448979592,0,0,0,0,2.04081632653061,8.16326530612245,0,32.6530612244898,0,0,0,53.0612244897959,0,0,0,0,0,0,0,0,1.02040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4060786","P3173648.jpg","Confirmed",100,"P3173648.jpg","Mornington","Barren","Deep",7,798,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173648.JPG","Barren_Shallow","MBS","MBS_7",3.2258064516129,0,0,0,0,2.1505376344086,3.2258064516129,0,0,0,0,0,82.7956989247312,1.0752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3763440860215,0,0,0,2.1505376344086,0,0
"4060788","P3173650.jpg","Confirmed",100,"P3173650.jpg","Mornington","Barren","Deep",7,799,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173650.JPG","Barren_Shallow","MBS","MBS_7",1.04166666666667,0,0,0,0,12.5,21.875,0,2.08333333333333,0,20.8333333333333,0,35.4166666666667,1.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04166666666667,0,3.125,1.04166666666667,0,0
"4060790","P3173653.jpg","Confirmed",100,"P3173653.jpg","Mornington","Barren","Deep",8,803,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173653.JPG","Barren_Shallow","MBS","MBS_8",6.12244897959184,0,0,0,0,13.265306122449,4.08163265306122,0,0,0,0,0,68.3673469387755,0,0,0,0,0,0,0,0,1.02040816326531,0,0,0,0,0,0,0,0,0,0,0,1.02040816326531,0,0,0,6.12244897959184,0,0
"4060792","P3173655.jpg","Confirmed",100,"P3173655.jpg","Mornington","Barren","Deep",8,802,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173655.JPG","Barren_Shallow","MBS","MBS_8",1.13636363636364,0,0,0,0,2.27272727272727,10.2272727272727,0,0,0,2.27272727272727,0,46.5909090909091,0,0,0,0,0,0,0,0,0,0,0,2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,35.2272727272727,0,0
"4060795","P3173656.jpg","Confirmed",100,"P3173656.jpg","Mornington","Barren","Deep",13,571,"complex","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173656.JPG","Barren_Shallow","MBS","MBS_13",45.0549450549451,0,0,0,0,29.6703296703297,2.1978021978022,0,0,0,23.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4060797","P3173657.jpg","Confirmed",100,"P3173657.jpg","Mornington","Barren","Deep",13,327,"simple","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173657.JPG","Barren_Shallow","MBS","MBS_13",47.0588235294118,0,0,0,0,4.70588235294118,0,0,0,0,45.8823529411765,0,0,0,0,0,0,0,0,0,0,2.35294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4060799","P3173660.jpg","Confirmed",100,"P3173660.jpg","Mornington","Barren","Deep",2,614,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173660.JPG","Barren_Shallow","MBS","MBS_2",38.9473684210526,0,0,0,0,36.8421052631579,5.26315789473684,0,0,0,18.9473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4060801","P3173661.jpg","Confirmed",100,"P3173661.jpg","Mornington","Barren","Deep",2,603,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173661.JPG","Barren_Shallow","MBS","MBS_2",37.2093023255814,0,0,0,2.32558139534884,23.2558139534884,10.4651162790698,0,0,0,22.093023255814,0,0,0,0,0,0,0,0,0,0,1.16279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48837209302326,0,0
"4060803","P3173664.jpg","Confirmed",100,"P3173664.jpg","Mornington","Barren","Deep",5,604,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173664.JPG","Barren_Shallow","MBS","MBS_5",0,0,0,0,0,0,5.49450549450549,0,0,0,0,0,78.021978021978,0,0,0,0,0,0,0,0,0,0,0,4.3956043956044,0,0,0,0,0,0,0,0,0,0,0,0,12.0879120879121,0,0
"4060804","P3173665.jpg","Confirmed",100,"P3173665.jpg","Mornington","Barren","Deep",5,668,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173665.JPG","Barren_Shallow","MBS","MBS_5",6.74157303370786,0,0,0,0,3.37078651685393,3.37078651685393,0,0,0,1.12359550561798,0,65.1685393258427,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24719101123596,0,0,0,0,0,0,0,0,0,3.37078651685393,14.6067415730337,0,0
"4060807","P3173669.jpg","Confirmed",100,"P3173669.jpg","Mornington","Barren","Deep",14,368,"simple","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173669.JPG","Barren_Shallow","MBS","MBS_14",7.60869565217391,0,0,0,0,5.43478260869565,14.1304347826087,0,0,0,0,0,65.2173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60869565217391,0,0
"4060809","P3173670.jpg","Confirmed",100,"P3173670.jpg","Mornington","Barren","Deep",14,625,"complex","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173670.JPG","Barren_Shallow","MBS","MBS_14",4.16666666666667,0,0,0,0,7.29166666666667,20.8333333333333,0,0,0,0,0,42.7083333333333,0,0,0,0,0,0,0,0,3.125,0,0,1.04166666666667,0,0,0,0,0,0,0,0,0,1.04166666666667,0,0,19.7916666666667,0,0
"4060827","P3173673.jpg","Confirmed",100,"P3173673.jpg","Mornington","Barren","Deep",3,684,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173673.JPG","Barren_Shallow","MBS","MBS_3",3.06122448979592,0,0,0,0,1.02040816326531,10.2040816326531,0,0,0,0,0,62.2448979591837,0,0,0,0,0,0,0,0,0,0,0,1.02040816326531,0,0,0,0,0,0,0,0,0,0,0,1.02040816326531,21.4285714285714,0,0
"4060829","P3173674.jpg","Confirmed",100,"P3173674.jpg","Mornington","Barren","Deep",3,593,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173674.JPG","Barren_Shallow","MBS","MBS_3",0,0,0,0,0,0,4.04040404040404,0,0,0,0,0,92.9292929292929,0,0,0,0,0,0,0,0,0,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4060830","P3173687.jpg","Confirmed",100,"P3173687.jpg","Mornington","Barren","Deep",1,606,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173687.JPG","Barren_Shallow","MBS","MBS_1",5,0,0,0,0,10,2,0,12,0,3,0,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4060832","P3173688.jpg","Confirmed",100,"P3173688.jpg","Mornington","Barren","Deep",1,667,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173688.JPG","Barren_Shallow","MBS","MBS_1",2.06185567010309,0,0,0,0,1.03092783505155,17.5257731958763,0,25.7731958762887,0,1.03092783505155,0,26.8041237113402,18.5567010309278,0,0,0,0,0,0,0,0,1.03092783505155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18556701030928,0,0
"4060834","P3173692.jpg","Confirmed",100,"P3173692.jpg","Mornington","Kelp","Deep",13,341,"simple","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173692.JPG","Kelp_Deep","MKD","MKD_13",0,0,0,0,0,0,1.03092783505155,0,0,0,0,0,76.2886597938144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.680412371134,0,0
"4060836","P3173693.jpg","Confirmed",100,"P3173693.jpg","Mornington","Kelp","Deep",13,573,"complex","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173693.JPG","Kelp_Deep","MKD","MKD_13",0,0,0,0,0,0,4.12371134020619,0,0,0,0,0,90.7216494845361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15463917525773,0,0
"4060838","P3173698.jpg","Confirmed",100,"P3173698.jpg","Mornington","Kelp","Deep",15,317,"simple","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173698.JPG","Kelp_Deep","MKD","MKD_15",8.24742268041237,0,0,0,0,0,2.06185567010309,0,7.21649484536082,0,0,0,74.2268041237113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03092783505155,7.21649484536082,0,0
"4060840","P3173699.jpg","Confirmed",100,"P3173699.jpg","Mornington","Kelp","Deep",15,584,"complex","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173699.JPG","Kelp_Deep","MKD","MKD_15",8.79120879120879,0,0,0,0,4.3956043956044,1.0989010989011,0,0,0,0,0,68.1318681318681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5824175824176,0,0
"4060842","P3173704.jpg","Confirmed",100,"P3173704.jpg","Mornington","Kelp","Deep",7,805,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173704.JPG","Kelp_Deep","MKD","MKD_7",24.7422680412371,0,0,0,0,10.3092783505155,12.3711340206186,0,6.18556701030928,0,0,0,38.1443298969072,1.03092783505155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06185567010309,0,0,0,3.09278350515464,0,2.06185567010309
"4060844","P3173705.jpg","Confirmed",100,"P3173705.jpg","Mornington","Kelp","Deep",7,806,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173705.JPG","Kelp_Deep","MKD","MKD_7",21.505376344086,0,0,0,0,12.9032258064516,7.52688172043011,0,4.3010752688172,0,0,0,49.4623655913978,1.0752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0752688172043,2.1505376344086,0,0
"4060845","P3173711.jpg","Confirmed",100,"P3173711.jpg","Mornington","Kelp","Deep",5,681,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173711.JPG","Kelp_Deep","MKD","MKD_5",10.8695652173913,0,0,0,0,8.69565217391304,2.17391304347826,0,0,0,1.08695652173913,0,51.0869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08695652173913,0,0,0,0,0,0,0,0,0,0,25,0,0
"4060847","P3173712.jpg","Confirmed",100,"P3173712.jpg","Mornington","Kelp","Deep",5,694,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173712.JPG","Kelp_Deep","MKD","MKD_5",3.125,0,0,0,0,7.29166666666667,2.08333333333333,0,0,0,0,0,83.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0
"4060848","P3173716.jpg","Confirmed",100,"P3173716.jpg","Mornington","Kelp","Deep",1,690,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173716.JPG","Kelp_Deep","MKD","MKD_1",8.08080808080808,0,0,0,0,6.06060606060606,3.03030303030303,0,0,0,2.02020202020202,0,60.6060606060606,1.01010101010101,0,0,0,7.07070707070707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202020202,10.1010101010101,0,0
"4060850","P3173717.jpg","Confirmed",100,"P3173717.jpg","Mornington","Kelp","Deep",1,555,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173717.JPG","Kelp_Deep","MKD","MKD_1",12,0,0,0,0,3,7,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0
"4060851","P3173724.jpg","Confirmed",100,"P3173724.jpg","Mornington","Kelp","Deep",4,605,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173724.JPG","Kelp_Deep","MKD","MKD_4",17.5257731958763,0,0,0,2.06185567010309,11.340206185567,20.6185567010309,0,0,0,1.03092783505155,0,29.8969072164948,1.03092783505155,0,0,0,0,0,0,0,0,0,0,0,1.03092783505155,1.03092783505155,2.06185567010309,0,0,0,0,0,2.06185567010309,0,0,5.15463917525773,3.09278350515464,2.06185567010309,0
"4060853","P3173725.jpg","Confirmed",100,"P3173725.jpg","Mornington","Kelp","Deep",4,34,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173725.JPG","Kelp_Deep","MKD","MKD_4",11.5789473684211,0,0,0,1.05263157894737,2.10526315789474,0,0,0,0,0,0,81.0526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21052631578947,0,0
